"Clean Path","Absolute URL","Page Class","Template Code File","Title Tag Template / Active Title","Primary Dynamic Variable","Database Reference ID","Active Scholarships Count","Sitemap Priority","Verification Status","Content Quality Checklist Status"
"/scholarships-by-course/agriculture","https://www.indiascholarships.in/scholarships-by-course/agriculture","Course Hub Listing","app/scholarships-by-course/[course]/page.tsx","Scholarships for Agriculture Courses 2026","Agriculture","N/A","4","0.5","Dynamic","Active content"
"/scholarships-by-course/law","https://www.indiascholarships.in/scholarships-by-course/law","Course Hub Listing","app/scholarships-by-course/[course]/page.tsx","Scholarships for Law Courses 2026","Law","N/A","20","0.5","Dynamic","Active content"
"/scholarships-by-course/management","https://www.indiascholarships.in/scholarships-by-course/management","Course Hub Listing","app/scholarships-by-course/[course]/page.tsx","Scholarships for Management Courses 2026","Management","N/A","26","0.5","Dynamic","Active content"
"/scholarships/bitsat-scholarship","https://www.indiascholarships.in/scholarships/bitsat-scholarship","Scholarship Detail","app/scholarships/[slug]/page.tsx","BITSAT Scholarship 2026 2026 - Apply Online","BITSAT Scholarship 2026","bitsat-2026","1","0.7","Verified","Audited & Verified"
"/scholarships/bitsat-scholarship/eligibility","https://www.indiascholarships.in/scholarships/bitsat-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","BITSAT Scholarship 2026 Eligibility Criteria 2026","BITSAT Scholarship 2026 - Eligibility Criteria","bitsat-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/bitsat-scholarship/income-limit","https://www.indiascholarships.in/scholarships/bitsat-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","BITSAT Scholarship 2026 Income Limit 2026","BITSAT Scholarship 2026 - Income Limit","bitsat-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/bitsat-scholarship/documents-required","https://www.indiascholarships.in/scholarships/bitsat-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","BITSAT Scholarship 2026 Documents Required 2026","BITSAT Scholarship 2026 - Documents Required","bitsat-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/bitsat-scholarship/last-date","https://www.indiascholarships.in/scholarships/bitsat-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","BITSAT Scholarship 2026 Last Date 2026","BITSAT Scholarship 2026 - Last Date","bitsat-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/bitsat-scholarship/selection-process","https://www.indiascholarships.in/scholarships/bitsat-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","BITSAT Scholarship 2026 Selection Process 2026","BITSAT Scholarship 2026 - Selection Process","bitsat-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/bitsat-scholarship/apply-online","https://www.indiascholarships.in/scholarships/bitsat-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","BITSAT Scholarship 2026 Apply Online Step Guide 2026","BITSAT Scholarship 2026 - Apply Online Step Guide","bitsat-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/bitsat-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/bitsat-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","BITSAT Scholarship 2026 Renewal Process 2026","BITSAT Scholarship 2026 - Renewal Process","bitsat-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/lic-golden-jubilee-scholarship","https://www.indiascholarships.in/scholarships/lic-golden-jubilee-scholarship","Scholarship Detail","app/scholarships/[slug]/page.tsx","LIC Golden Jubilee Scholarship 2026 - Apply Online","LIC Golden Jubilee Scholarship","lic-golden-jubilee-2026","1","0.7","Verified","Audited & Verified"
"/scholarships/lic-golden-jubilee-scholarship/eligibility","https://www.indiascholarships.in/scholarships/lic-golden-jubilee-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","LIC Golden Jubilee Scholarship Eligibility Criteria 2026","LIC Golden Jubilee Scholarship - Eligibility Criteria","lic-golden-jubilee-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/lic-golden-jubilee-scholarship/income-limit","https://www.indiascholarships.in/scholarships/lic-golden-jubilee-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","LIC Golden Jubilee Scholarship Income Limit 2026","LIC Golden Jubilee Scholarship - Income Limit","lic-golden-jubilee-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/lic-golden-jubilee-scholarship/documents-required","https://www.indiascholarships.in/scholarships/lic-golden-jubilee-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","LIC Golden Jubilee Scholarship Documents Required 2026","LIC Golden Jubilee Scholarship - Documents Required","lic-golden-jubilee-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/lic-golden-jubilee-scholarship/last-date","https://www.indiascholarships.in/scholarships/lic-golden-jubilee-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","LIC Golden Jubilee Scholarship Last Date 2026","LIC Golden Jubilee Scholarship - Last Date","lic-golden-jubilee-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/lic-golden-jubilee-scholarship/selection-process","https://www.indiascholarships.in/scholarships/lic-golden-jubilee-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","LIC Golden Jubilee Scholarship Selection Process 2026","LIC Golden Jubilee Scholarship - Selection Process","lic-golden-jubilee-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/lic-golden-jubilee-scholarship/apply-online","https://www.indiascholarships.in/scholarships/lic-golden-jubilee-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","LIC Golden Jubilee Scholarship Apply Online Step Guide 2026","LIC Golden Jubilee Scholarship - Apply Online Step Guide","lic-golden-jubilee-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/lic-golden-jubilee-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/lic-golden-jubilee-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","LIC Golden Jubilee Scholarship Renewal Process 2026","LIC Golden Jubilee Scholarship - Renewal Process","lic-golden-jubilee-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/tata-capital-pankh-scholarship","https://www.indiascholarships.in/scholarships/tata-capital-pankh-scholarship","Scholarship Detail","app/scholarships/[slug]/page.tsx","Tata Capital Pankh Scholarship 2026 2026 - Apply Online","Tata Capital Pankh Scholarship 2026","tata-pankh-2026","1","0.7","Verified","Audited & Verified"
"/scholarships/tata-capital-pankh-scholarship/eligibility","https://www.indiascholarships.in/scholarships/tata-capital-pankh-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Tata Capital Pankh Scholarship 2026 Eligibility Criteria 2026","Tata Capital Pankh Scholarship 2026 - Eligibility Criteria","tata-pankh-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/tata-capital-pankh-scholarship/income-limit","https://www.indiascholarships.in/scholarships/tata-capital-pankh-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Tata Capital Pankh Scholarship 2026 Income Limit 2026","Tata Capital Pankh Scholarship 2026 - Income Limit","tata-pankh-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/tata-capital-pankh-scholarship/documents-required","https://www.indiascholarships.in/scholarships/tata-capital-pankh-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Tata Capital Pankh Scholarship 2026 Documents Required 2026","Tata Capital Pankh Scholarship 2026 - Documents Required","tata-pankh-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/tata-capital-pankh-scholarship/last-date","https://www.indiascholarships.in/scholarships/tata-capital-pankh-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Tata Capital Pankh Scholarship 2026 Last Date 2026","Tata Capital Pankh Scholarship 2026 - Last Date","tata-pankh-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/tata-capital-pankh-scholarship/selection-process","https://www.indiascholarships.in/scholarships/tata-capital-pankh-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Tata Capital Pankh Scholarship 2026 Selection Process 2026","Tata Capital Pankh Scholarship 2026 - Selection Process","tata-pankh-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/tata-capital-pankh-scholarship/apply-online","https://www.indiascholarships.in/scholarships/tata-capital-pankh-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Tata Capital Pankh Scholarship 2026 Apply Online Step Guide 2026","Tata Capital Pankh Scholarship 2026 - Apply Online Step Guide","tata-pankh-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/tata-capital-pankh-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/tata-capital-pankh-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Tata Capital Pankh Scholarship 2026 Renewal Process 2026","Tata Capital Pankh Scholarship 2026 - Renewal Process","tata-pankh-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pm-yashasvi-scholarship","https://www.indiascholarships.in/scholarships/pm-yashasvi-scholarship","Scholarship Detail","app/scholarships/[slug]/page.tsx","PM Yashasvi Scholarship 2026 2026 - Apply Online","PM Yashasvi Scholarship 2026","pm-yashasvi-2026","1","0.7","Verified","Audited & Verified"
"/scholarships/pm-yashasvi-scholarship/eligibility","https://www.indiascholarships.in/scholarships/pm-yashasvi-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","PM Yashasvi Scholarship 2026 Eligibility Criteria 2026","PM Yashasvi Scholarship 2026 - Eligibility Criteria","pm-yashasvi-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pm-yashasvi-scholarship/income-limit","https://www.indiascholarships.in/scholarships/pm-yashasvi-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","PM Yashasvi Scholarship 2026 Income Limit 2026","PM Yashasvi Scholarship 2026 - Income Limit","pm-yashasvi-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pm-yashasvi-scholarship/documents-required","https://www.indiascholarships.in/scholarships/pm-yashasvi-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","PM Yashasvi Scholarship 2026 Documents Required 2026","PM Yashasvi Scholarship 2026 - Documents Required","pm-yashasvi-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pm-yashasvi-scholarship/last-date","https://www.indiascholarships.in/scholarships/pm-yashasvi-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","PM Yashasvi Scholarship 2026 Last Date 2026","PM Yashasvi Scholarship 2026 - Last Date","pm-yashasvi-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pm-yashasvi-scholarship/selection-process","https://www.indiascholarships.in/scholarships/pm-yashasvi-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","PM Yashasvi Scholarship 2026 Selection Process 2026","PM Yashasvi Scholarship 2026 - Selection Process","pm-yashasvi-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pm-yashasvi-scholarship/apply-online","https://www.indiascholarships.in/scholarships/pm-yashasvi-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","PM Yashasvi Scholarship 2026 Apply Online Step Guide 2026","PM Yashasvi Scholarship 2026 - Apply Online Step Guide","pm-yashasvi-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pm-yashasvi-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/pm-yashasvi-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","PM Yashasvi Scholarship 2026 Renewal Process 2026","PM Yashasvi Scholarship 2026 - Renewal Process","pm-yashasvi-2026","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
